# Wordlist

# DATA
ID	ID	ALIGNMENT	COGIDS	CONCEPT	DOCULECT	FORM	SPANISH	TOKENS	VALUE	BORROWING	NOTE	SOURCE	SUBGROUP
5162		- u ʎ q u	3843	man SW adult, male	Yanac	uλqu	varón, hombre	u ʎ q u	uλqu				Quechua
7467		k a ɾ i	3842	man SW adult, male	Azuay	cari	varón, hombre	k a ɾ i	cari				
7645		- u ʎ ʔ u	3843	man SW adult, male	Jauja	ullqu		u ʎ ʔ u	ullqu				
#
5069		ɾ u n a	3892	man SW person	Apuri	runa	persona, ser humano	ɾ u n a	runa				Quechua
5070		r u n a	3892	man SW person	Apurimac	runa	persona, ser humano	r u n a	runa				Quechua
5071		ɾ u n a	3892	man SW person	Arma	runa	persona, ser humano	ɾ u n a	runa				Quechua
5072		r u n a	3892	man SW person	Atalla	runa	persona, ser humano	r u n a	runa				Quechua
5073		ɾ u n a	3892	man SW person	Ayacucho	runa	persona, ser humano	ɾ u n a	runa				Quechua
5074		r u n a	3892	man SW person	Bobonaza	runa	persona, ser humano	r u n a	runa				Quechua
5075		r u n a	3892	man SW person	Chachapoyas	runa	persona, ser humano	r u n a	runa				Quechua
5076		r u n a	3892	man SW person	Chacpar	runa	persona, ser humano	r u n a	runa				Quechua
5077		r u n a	3892	man SW person	Chetilla	runa	persona, ser humano	r u n a	runa				Quechua
5079		r u n a	3892	man SW person	Curva	runa	persona, ser humano	r u n a	runa				Quechua
5080		r u n a	3892	man SW person	Cuzco	runa	persona, ser humano	r u n a	runa				Quechua
5082		r u n a	3892	man SW person	Huallaga	runa	persona, ser humano	r u n a	runa				Quechua
5083		n u n a	3892	man SW person	Huanca	nuna	persona, ser humano	n u n a	nuna				Quechua
5087		ɾ u n a	3892	man SW person	Huangascar	runa	persona, ser humano	ɾ u n a	runa				Quechua
5088		ɲ u ɲ a	3892	man SW person	HuarazHuailas	nuna	persona, ser humano	ɲ u ɲ a	nuna				Quechua
5089		x i n t i	3895	man SW person	Imbabura	jinti	persona, ser humano	x i n t i	jinti				Quechua
5090		r u n a	3892	man SW person	Inkawasi	runa	persona, ser humano	r u n a	runa				Quechua
5093		r u n a	3892	man SW person	Lamas	runa	persona, ser humano	r u n a	runa				Quechua
5094		r u n a	3892	man SW person	Laraos	runa	persona, ser humano	r u n a	runa				Quechua
5095		l u n a	3892	man SW person	Lincha-Tana	runa	persona, ser humano	l u n a	runa				Quechua
5096		r u n a	3892	man SW person	Maragua	runa	persona, ser humano	r u n a	runa, řuna				Quechua
5097		r̝ u n a	3892	man SW person	Maragua	řuna	persona, ser humano	r̝ u n a	runa, řuna				Quechua
5098		r u n a	3892	man SW person	Napo	runa	persona, ser humano	r u n a	runa				Quechua
5099		ɾ u n a	3892	man SW person	Pacaraos	runa	persona, ser humano	ɾ u n a	runa				Quechua
5100		ɾ u n a	3892	man SW person	Pastaza	runa	persona, ser humano	ɾ u n a	runa				Quechua
5101		r̝ u n a	3892	man SW person	Pocona	řuna	persona, ser humano	r̝ u n a	řuna				Quechua
5103		r u n a	3892	man SW person	Puno	runa	persona, ser humano	r u n a	runa				Quechua
5104		r u n a	3892	man SW person	Putumayo	runa	persona, ser humano	r u n a	runa				Quechua
5105		ɲ u ɲ a	3892	man SW person	Raimondi	nuna	persona, ser humano	ɲ u ɲ a	nuna				Quechua
5106		ɾ u n a	3892	man SW person	SanPedro	runa	persona, ser humano	ɾ u n a	runa				Quechua
5108		r u n a	3892	man SW person	Serena	runa	persona, ser humano	r u n a	runa				Quechua
5110		r u n a	3892	man SW person	Taquile	runa	persona, ser humano	r u n a	runa				Quechua
5111		n u n a	3892	man SW person	Tarma	nuna	persona, ser humano	n u n a	nuna				Quechua
5112		r̝ u n a	3892	man SW person	Troje	řuna	persona, ser humano	r̝ u n a	řuna				Quechua
5113		r u n a	3892	man SW person	Yanac	runa	persona, ser humano	r u n a	runa				Quechua
7466		ʃ u g	4783 3892	man SW person	Azuay	shug runa	persona, ser humano	ʃ u g ɾ u n a	shug runa				
7644		n u n a	3892	man SW person	Jauja	nuna		n u n a	nuna				
#
699		a tʃ - k a	3940	many	Apuri	achka	mucho(s)!!!, harto	a tʃ k a	achka				Quechua
701		a s - k a	3940	many	Apurimac	aska	mucho(s)!!!, harto	a s k a	aska				Quechua
702		n i s j u	3947	many	Apurimac	nisyu	mucho(s)!!!, harto	n i s j u	nisyu				Quechua
703		a tʃ - k a	3940	many	Arma	achka	mucho(s)!!!, harto	a tʃ k a	achka				Quechua
704		a tʃ - k a	3940	many	Atalla	ačka	mucho(s)!!!, harto	a tʃ k a	ačka				Quechua
705		a tʃ - k a	3940	many	Ayacucho	achka	mucho(s)!!!, harto	a tʃ k a	achka				Quechua
706		a ʃ - k a	3940	many	Bobonaza	ashca	mucho(s)!!!, harto	a ʃ k a	ashca				Quechua
707		a tʃ - k a	3940	many	Cacra-Hongos	achka	mucho(s)!!!, harto	a tʃ k a	achka				Quechua
708		a ts - k a	3940	many	Chacpar	atska	mucho(s)!!!, harto	a ts k a	atska				Quechua
709		a tʃ - k a	3940	many	Chetilla	ačka	mucho(s)!!!, harto	a tʃ k a	ačka				Quechua
713		a tʃ - kʰ a	3940	many	Curva	ačkha	mucho(s)!!!, harto	a tʃ kʰ a	ačkha				Quechua
714		a s - kʰ a	3940	many	Cuzco	askha	mucho(s)!!!, harto	a s kʰ a	askha				Quechua
717		a tʃ - k a	3940	many	Huallaga	ačka	mucho(s)!!!, harto	a tʃ k a	ačka				Quechua
722		a tʃ - k a	3940	many	Huanca	achka	mucho(s)!!!, harto	a tʃ k a	achka		(repleto)		Quechua
724		a tʃ - k a	3940	many	Huangascar	achka	mucho(s)!!!, harto	a tʃ k a	achka				Quechua
725		f e j u p a	112	many	HuarazHuailas	feyupa	mucho(s)!!!, harto	f e j u p a	feyupa				Quechua
726		a tʃ - k a	3940	many	Imbabura	achka	mucho(s)!!!, harto	a tʃ k a	achka				Quechua
727		a tʃ - k a	3940	many	Inkawasi	ačka	mucho(s)!!!, harto	a tʃ k a	ačka				Quechua
730		s u k a + m a n	3944	many	Lamas	sukaman	mucho(s)!!!, harto	s u k a + m a n	sukaman, achka		only in Lamas		Quechua
731		a tʃ - k a	3940	many	Lamas	achka	mucho(s)!!!, harto	a tʃ k a	sukaman, achka		only in Lamas		Quechua
732		a tʃ - k a	3940	many	Laraos	ačka	mucho(s)!!!, harto	a tʃ k a	ačka				Quechua
733		a tʃ - k a	3940	many	Lincha-Tana	achka	mucho(s)!!!, harto	a tʃ k a	achka				Quechua
735		a ʃ - kʰ a + s	3940	many	Maragua	aškha.s	mucho(s)!!!, harto	a ʃ kʰ a + s	aškha, aškha.s				Quechua
736		a ʃ - k a	3940	many	Napo	ashca	mucho(s)!!!, harto	a ʃ k a	ashca				Quechua
737		- i s i s i:	114	many	Pacaraos	isisii	mucho(s)!!!, harto	i s i s i:	isisii				Quechua
738		a tʃ - k a	3940	many	Pastaza	achca	mucho(s)!!!, harto	a tʃ k a	achca				Quechua
739		- - j a p a	3943	many	Pastaza	yapa	mucho(s)!!!, harto	j a p a	yapa				Quechua
740		a ʃ - kʰ a	3940	many	Pocona	aškha	mucho(s)!!!, harto	a ʃ kʰ a	aškha				Quechua
742		a ʃ - kʰ a	3940	many	Puno	aškha	mucho(s)!!!, harto	a ʃ kʰ a	aškha				Quechua
743		a tʃ - k a	3940	many	Putumayo	achca	mucho(s)!!!, harto	a tʃ k a	achca				Quechua
744		f e j u p a	112	many	Raimondi	feyupa	mucho(s)!!!, harto	f e j u p a	feyupa				Quechua
745		a tʃ - k a	3940	many	SanPedro	achka	mucho(s)!!!, harto	a tʃ k a	achka				Quechua
746		a tʃ - k a	3940	many	Santiagueno	achka	mucho(s)!!!, harto	a tʃ k a	achka				Quechua
748		a ʃ - k a	3940	many	Serena	aška	mucho(s)!!!, harto	a ʃ k a	aška				Quechua
750		a ʃ - kʰ a	3940	many	Taquile	aškha	mucho(s)!!!, harto	a ʃ kʰ a	aškha				Quechua
751		a tʃ - k a	3940	many	Tarma	ačka	mucho(s)!!!, harto	a tʃ k a	ačka				Quechua
752		a tʃ - k a	3940	many	Troje	ačka	mucho(s)!!!, harto	a tʃ k a	ačka				Quechua
753		f e j u p a	112	many	Wari	feyupa	mucho(s)!!!, harto	f e j u p a	feyupa				Quechua
754		a ts - k a	3940	many	Yanac	atska	mucho(s)!!!, harto	a ts k a	atska				Quechua
7520		a tʃ - k a	3940	many	Azuay	achca	mucho(s)!!!, harto	a tʃ k a	achca				
7646		a tʃ - k a	3940	many	Jauja	achka		a tʃ k a	achka				
#
6602		ai tʃ a	3999	meat SW flesh	Apuri	aycha	carne	ai tʃ a	aycha				Quechua
6604		ai tʃ a	3999	meat SW flesh	Apurimac	aycha	carne	ai tʃ a	aycha				Quechua
6605		ai tʃ a	3999	meat SW flesh	Arma	aycha	carne	ai tʃ a	aycha				Quechua
6606		ai tʃ a	3999	meat SW flesh	Atalla	ayča	carne	ai tʃ a	ayča				Quechua
6607		ai tʃ a	3999	meat SW flesh	Ayacucho	aycha	carne	ai tʃ a	aycha				Quechua
6608		ai tʃ a	3999	meat SW flesh	Bobonaza	aicha	carne	ai tʃ a	aicha				Quechua
6609		ai tʃ a	3999	meat SW flesh	Cacra-Hongos	aycha	carne	ai tʃ a	aycha				Quechua
6611		ai tʃ a	3999	meat SW flesh	Chachapoyas	aycha	carne	ai tʃ a	aycha				Quechua
6612		eː ts a	3999	meat SW flesh	Chacpar	e:tsa	carne	eː ts a	e:tsa				Quechua
6613		ai tʃ a	3999	meat SW flesh	Chetilla	ayča	carne	ai tʃ a	ayča				Quechua
6615		ai tʃ a	3999	meat SW flesh	Curva	ayča	carne	ai tʃ a	ayča				Quechua
6616		ai tʃ a	3999	meat SW flesh	Cuzco	ayča	carne	ai tʃ a	ayča				Quechua
6618		ai tʃ a	3999	meat SW flesh	Huallaga	ayča	carne	ai tʃ a	ayča				Quechua
6619		ai tʃ a	3999	meat SW flesh	Huanca	aycha	carne	ai tʃ a	aycha				Quechua
6622		ai tʃ a	3999	meat SW flesh	Huangascar	aycha	carne	ai tʃ a	aycha				Quechua
6623		ai ts a	3999	meat SW flesh	HuarazHuailas	aytsa	carne	ai ts a	aytsa				Quechua
6624		ai tʃ a	3999	meat SW flesh	Imbabura	aycha	carne	ai tʃ a	aycha				Quechua
6625		ai tʃ a	3999	meat SW flesh	Inkawasi	ayča	carne	ai tʃ a	ayča				Quechua
6629		ai tʃ a	3999	meat SW flesh	Lamas	aycha	carne	ai tʃ a	aycha				Quechua
6630		ai tʃ a	3999	meat SW flesh	Laraos	ayča	carne	ai tʃ a	ayča				Quechua
6631		ai tʃ a	3999	meat SW flesh	Lincha-Tana	aycha	carne	ai tʃ a	aycha				Quechua
6633		ai tʃ a	3999	meat SW flesh	Maragua	ayča	carne	ai tʃ a	ayča				Quechua
6634		ai tʃ a	3999	meat SW flesh	Napo	aicha	carne	ai tʃ a	aicha				Quechua
6635		ai s a	3999	meat SW flesh	Pacaraos	aysa	carne	ai s a	aysa				Quechua
6636		ai tʃ a	3999	meat SW flesh	Pastaza	aycha	carne	ai tʃ a	aycha				Quechua
6637		ai tʃ a	3999	meat SW flesh	Pocona	ayča	carne	ai tʃ a	ayča				Quechua
6639		ai tʃ a	3999	meat SW flesh	Puno	ayča	carne	ai tʃ a	ayča				Quechua
6640		ai tʃ a	3999	meat SW flesh	Putumayo	aycha	carne	ai tʃ a	aycha				Quechua
6641		ai ts a	3999	meat SW flesh	Raimondi	aytsa	carne	ai ts a	aytsa				Quechua
6642		ai tʃ a	3999	meat SW flesh	SanPedro	aycha	carne	ai tʃ a	aycha				Quechua
6644		ai tʃ a	3999	meat SW flesh	Santiagueno	aycha	carne	ai tʃ a	aycha				Quechua
6646		ai tʃ a	3999	meat SW flesh	Serena	ayča	carne	ai tʃ a	ayča				Quechua
6648		ai tʃ a	3999	meat SW flesh	Taquile	ayča	carne	ai tʃ a	ayča				Quechua
6649		ai tʃ a	3999	meat SW flesh	Tarma	ayča	carne	ai tʃ a	ayča				Quechua
6650		ai tʃ a	3999	meat SW flesh	Troje	ayča	carne	ai tʃ a	ayča				Quechua
6653		ai ts a	3999	meat SW flesh	Wari	aytsa	carne	ai ts a	aytsa				Quechua
6654		eː ts a	3999	meat SW flesh	Yanac	e:tsa	carne	eː ts a	e:tsa				Quechua
7494		ai tʃ a	3999	meat SW flesh	Azuay	aycha	carne	ai tʃ a	aycha				
7647		ai tʃ a	3999	meat SW flesh	Jauja	aycha		ai tʃ a	aycha				
#
5711		k i ʎ a	4054	moon	Apuri	killa	luna	k i ʎ a	killa				Quechua
5712		k i ʎ a	4054	moon	Apurimac	killa	luna	k i ʎ a	killa				Quechua
5713		k i ʎ a	4054	moon	Arma	killa	luna	k i ʎ a	killa				Quechua
5714		k i ʎ a	4054	moon	Atalla	kiλa	luna	k i ʎ a	kiλa				Quechua
5715		k i ʎ a	4054	moon	Ayacucho	killa	luna	k i ʎ a	killa				Quechua
5716		k i ʎ a	4054	moon	Bobonaza	quilla	luna	k i ʎ a	quilla				Quechua
5717		k i ʎ a	4054	moon	Cacra-Hongos	killa	luna	k i ʎ a	killa				Quechua
5718		k i dʑ a	4054	moon	Chachapoyas	killa	luna	k i dʑ a	killa				Quechua
5719		k i ʎ a	4054	moon	Chacpar	kiλa	luna	k i ʎ a	kiλa				Quechua
5720		k i dʑ a	4054	moon	Chetilla	kidya	luna	k i dʑ a	kidya				Quechua
5722		k i ʎ a	4054	moon	Curva	kiλa	luna	k i ʎ a	kiλa				Quechua
5723		k i ʎ a	4054	moon	Cuzco	kiλa	luna	k i ʎ a	kiλa				Quechua
5725		k i ʎ a	4054	moon	Huallaga	kiλa	luna	k i ʎ a	kiλa				Quechua
5726		k i ʎ a	4054	moon	Huanca	killa	luna	k i ʎ a	killa				Quechua
5729		k i ʎ a	4054	moon	Huangascar	killa	luna	k i ʎ a	killa				Quechua
5730		k i ʎ a	4054	moon	HuarazHuailas	killa	luna	k i ʎ a	killa				Quechua
5731		k i ʎ a	4054	moon	Imbabura	killa	luna	k i ʎ a	killa				Quechua
5732		k i ʒ a	4054	moon	Inkawasi	kiža	luna	k i ʒ a	kiža				Quechua
5737		k i dʑ a	4054	moon	Lamas	killa	luna	k i dʑ a	killa				Quechua
5738		k i ʎ a	4054	moon	Laraos	kiλa	luna	k i ʎ a	kiλa				Quechua
5739		k i ʎ a	4054	moon	Lincha-Tana	killa	luna	k i ʎ a	killa				Quechua
5740		k i ʎ a	4054	moon	Maragua	kiλa	luna	k i ʎ a	kiλa				Quechua
5741		k i ʎ a	4054	moon	Napo	quilla	luna	k i ʎ a	quilla				Quechua
5742		k i l a	4054	moon	Pacaraos	kila	luna	k i l a	kila				Quechua
5743		k i ʎ a	4054	moon	Pastaza	quilla	luna	k i ʎ a	quilla				Quechua
5744		k i ʎ a	4054	moon	Pocona	kiλa	luna	k i ʎ a	kiλa				Quechua
5746		k i ʎ a	4054	moon	Puno	kiλa	luna	k i ʎ a	kiλa				Quechua
5747		x i ʎ a	4054	moon	Putumayo	quilla	luna	x i ʎ a	quilla				Quechua
5748		k i ʎ a	4054	moon	Raimondi	killa	luna	k i ʎ a	killa				Quechua
5749		k i ʎ a	4054	moon	SanPedro	killa	luna	k i ʎ a	killa				Quechua
5750		k i ʒ a	4054	moon	Santiagueno	killa	luna	k i ʒ a	killa				Quechua
5752		k i ʎ a	4054	moon	Serena	kiλa	luna	k i ʎ a	kiλa				Quechua
5754		k i ʎ a	4054	moon	Taquile	kiλa	luna	k i ʎ a	kiλa				Quechua
5755		k i l a	4054	moon	Tarma	kila	luna	k i l a	kila				Quechua
5756		k i ʒ a	4054	moon	Troje	kiža	luna	k i ʒ a	kiža				Quechua
5759		k i ʎ a	4054	moon	Wari	killa	luna	k i ʎ a	killa				Quechua
5760		k i ʎ a	4054	moon	Yanac	kiλa	luna	k i ʎ a	kiλa				Quechua
7478		k i ʎ a	4054	moon	Azuay	quilla	luna	k i ʎ a	quilla				
7648		k i ʎ a	4054	moon	Jauja	killa		k i ʎ a	killa				
#
6016		o ɾ q u	4106	mountain	Apuri	urqu	cerro	o ɾ q u	urqu				Quechua
6017		o r q o	4106	mountain	Apurimac	orqo	cerro	o r q o	orqo				Quechua
6018		q i r k a	195	mountain	Apurimac	qirka	cerro	q i r k a	qirka				Quechua
6019		u ɾ χ u	4106	mountain	Arma	urqu	cerro	u ɾ χ u	urqu				Quechua
6020		u r ɢ u	4106	mountain	Atalla	urġu	cerro	u r ɢ u	urġu				Quechua
6021		o ɾ χ o	4106	mountain	Ayacucho	orqo	cerro	o ɾ χ o	orqo				Quechua
6022		u r k u	4106	mountain	Bobonaza	urcu	cerro	u r k u	urcu				Quechua
6023		o l q u	4106	mountain	Cacra-Hongos	urqu	cerro	o l q u	urqu				Quechua
6024		u r k u	4106	mountain	Chachapoyas	urku	cerro	u r k u	urku				Quechua
6025		q a q a	193	mountain	Chacpar	qaqa	cerro	q a q a	qaqa				Quechua
6026		u r q u	4106	mountain	Chetilla	urqu	cerro	u r q u	urqu				Quechua
6028		u r q u	4106	mountain	Curva	urqu	cerro	u r q u	urqu				Quechua
6029		u r q u	4106	mountain	Cuzco	urqu	cerro	u r q u	urqu				Quechua
6031		h i r k a	195	mountain	Huallaga	hirka	cerro	h i r k a	hirka				Quechua
6032		u l ʔ u	4106	mountain	Huanca	ulqu	cerro	u l ʔ u	ulqu				Quechua
6034		o ɾ q u	4106	mountain	Huangascar	urqu	cerro	o ɾ q u	urqu				Quechua
6035		o ɾ q u	4106	mountain	HuarazHuailas	orqu	cerro	o ɾ q u	orqu				Quechua
6036		u ɾ k u	4106	mountain	Imbabura	urku	cerro	u ɾ k u	urku				Quechua
6037		χ a ʁ a	193	mountain	Inkawasi	χaγa	cerro	χ a ʁ a	χaγa				Quechua
6041		u r k u	4106	mountain	Lamas	urku	cerro	u r k u	urku				Quechua
6042		u r q u	4106	mountain	Laraos	urqu	cerro	u r q u	urqu				Quechua
6043		o ɾ q u	4106	mountain	Lincha-Tana	urqu	cerro	o ɾ q u	urqu				Quechua
6044		u r q u	4106	mountain	Maragua	urqu	cerro	u r q u	urqu				Quechua
6045		u r k u	4106	mountain	Napo	urcu	cerro	u r k u	urcu				Quechua
6046		x i ɾ k a	195	mountain	Pacaraos	hirka	cerro	x i ɾ k a	hirka		ya en desuso		Quechua
6047		u r k u	4106	mountain	Pastaza	urcu	cerro	u r k u	urcu				Quechua
6048		u r ʁ u	4106	mountain	Pocona	urγu	cerro	u r ʁ u	urγu				Quechua
6050		u r q u	4106	mountain	Puno	urqu	cerro	u r q u	urqu				Quechua
6051		s a tʃ u k u	4108	mountain	Putumayo	sachucu	cerro	s a tʃ u k u	sachucu				Quechua
6052		o ɾ q u	4106	mountain	Raimondi	orqu	cerro	o ɾ q u	orqu				Quechua
6053		o ɾ q u	4106	mountain	SanPedro	urqu	cerro	o ɾ q u	urqu				Quechua
6054		o ɾ q o	4106	mountain	Santiagueno	orqo	cerro	o ɾ q o	orqo				Quechua
6057		u r k u	4106	mountain	Serena	urku	cerro	u r k u	urku				Quechua
6059		u r q u	4106	mountain	Taquile	urqu	cerro	u r q u	urqu				Quechua
6060		x i ɾ k a	195	mountain	Tarma	hirka	cerro	x i ɾ k a	hirka				Quechua
6061		u r k u	4106	mountain	Troje	urku	cerro	u r k u	urku				Quechua
6063		x i ɾ k a	195	mountain	Wari	hirka	cerro	x i ɾ k a	hirka				Quechua
6064		q a q a	193	mountain	Yanac	qaqa	cerro	q a q a	qaqa				Quechua
7483		u ɾ k u	4106	mountain	Azuay	urcu	cerro	u ɾ k u	urcu				
7649		u l ʔ u	4106	mountain	Jauja	ulqu		u l ʔ u	ulqu				
#
4622		- u k u + tʃ a	4157	mouse	Apuri	ukucha	ratón	u k u + tʃ a	ukucha				Quechua
4623		h u k u + tʃ a	4157	mouse	Apurimac	hukucha	ratón	h u k u + tʃ a	hukucha, qukucha, ukucha				Quechua
4624		q u k u + tʃ a	4157	mouse	Apurimac	qukucha	ratón	q u k u + tʃ a	hukucha, qukucha, ukucha				Quechua
4625		- u k u + tʃ a	4157	mouse	Apurimac	ukucha	ratón	u k u + tʃ a	hukucha, qukucha, ukucha				Quechua
4626		- u k u + tʃ a	4157	mouse	Arma	ukucha	ratón	u k u + tʃ a	ukucha				Quechua
4627		- u k u + tʃ a	4157	mouse	Atalla	uku.ča	ratón	u k u + tʃ a	uku.ča				Quechua
4628		- u k u + tʃ a	4157	mouse	Ayacucho	ukucha	ratón	u k u + tʃ a	ukucha				Quechua
4629		- u k u + tʃ a	4157	mouse	Bobonaza	ucucha	ratón	u k u + tʃ a	ucucha				Quechua
4630		- u k u + tʃ a	4157	mouse	Cacra-Hongos	ukucha	ratón	u k u + tʃ a	ukucha				Quechua
4631		- u - - + tʃ a	4157	mouse	Chachapoyas	ucha	ratón	u + tʃ a	ucha				Quechua
4632		- u k u + ʃ	4157	mouse	Chacpar	uku.š	ratón	u k u + ʃ	uku.š				Quechua
4633		- u k u + tʃ a	4157	mouse	Chetilla	uku.ča	ratón	u k u + tʃ a	uku.ča				Quechua
4636		h u kʼ u + tʃ a	4157	mouse	Curva	huk'u.ča	ratón	h u kʼ u + tʃ a	huk'u.ča				Quechua
4637		h u kʼ u + tʃ a	4157	mouse	Cuzco	huk'u.ča	ratón	h u kʼ u + tʃ a	huk'u.ča				Quechua
4639		- u k u + tʃ a	4157	mouse	Huallaga	uku.ča	ratón	u k u + tʃ a	uku.ča				Quechua
4640		- u k u + ʂ	4157	mouse	Huanca	ukush	ratón	u k u + ʂ	ukush				Quechua
4642		- u k u + tʃ a	4157	mouse	Huangascar	ukucha	ratón	u k u + tʃ a	ukucha				Quechua
4643		- u k u + tʃ a	4157	mouse	Imbabura	ukucha	ratón	u k u + tʃ a	ukucha				Quechua
4644		- u k u + tʃ a	4157	mouse	Inkawasi	uk.ča	ratón	u k u + tʃ a	uk(u).ča				Quechua
4647		- u k u + tʃ a	4157	mouse	Lamas	ukucha	ratón	u k u + tʃ a	ukucha				Quechua
4648		- u k u + ʃ	4157	mouse	Laraos	uku.š	ratón	u k u + ʃ	uku.š				Quechua
4649		- u k u + tʃ a	4157	mouse	Lincha-Tana	ukucha	ratón	u k u + tʃ a	ukucha				Quechua
4650		h u kʼ u + tʃ a	4157	mouse	Maragua	huk'u.ča	ratón	h u kʼ u + tʃ a	huk'u.ča				Quechua
4651		- u k u + tʃ a	4157	mouse	Napo	ucucha	ratón	u k u + tʃ a	ucucha				Quechua
4652		- u k u + ʃ	4157	mouse	Pacaraos	ukush	ratón	u k u + ʃ	ukush, ukucha				Quechua
4653		- u k u + tʃ a	4157	mouse	Pacaraos	ukucha	ratón	u k u + tʃ a	ukush, ukucha				Quechua
4654		- u k u + tʃ a	4157	mouse	Pastaza	ucucha	ratón	u k u + tʃ a	ucucha				Quechua
4655		h u kʼ u + tʃ a	4157	mouse	Pocona	huk'u.ča	ratón	h u kʼ u + tʃ a	huk'u.ča				Quechua
4657		h u kʼ u + tʃ a	4157	mouse	Puno	huk'u.ča	ratón	h u kʼ u + tʃ a	huk'u.ča				Quechua
4658		- u k u + tʃ a	4157	mouse	Putumayo	ucucha	ratón	u k u + tʃ a	ucucha				Quechua
4659		- u k u + tʃ a	4157	mouse	SanPedro	ukucha	ratón	u k u + tʃ a	ukucha				Quechua
4660		- u x u + tʃ a	4157	mouse	Santiagueno	ukucha	ratón	u x u + tʃ a	ukucha				Quechua
4662		- u k u + tʃ a	4157	mouse	Serena	uku.ča	ratón	u k u + tʃ a	uku.ča				Quechua
4664		h u kʼ u + tʃ a	4157	mouse	Taquile	huk'u.ča	ratón	h u kʼ u + tʃ a	huk'u.ča				Quechua
4665		- u g u + tʃ	4157	mouse	Tarma	uguš	ratón	u g u + tʃ	uguš				Quechua
4666		- u k u + tʃ a	4157	mouse	Troje	uku.ča	ratón	u k u + tʃ a	uku.ča				Quechua
4667		- u k u + ʃ	4157	mouse	Yanac	uku.š	ratón	u k u + ʃ	uku.š				Quechua
7458		- u k u + tʃ a	4157	mouse	Azuay	ucu-cha	ratón	u k u + tʃ a	ucu-cha				
7650		- u k u + ʂ	4157	mouse	Jauja	ukush		u k u + ʂ	ukush				
#
3486		ʃ i m i	4220	mouth	Apuri	shimi	boca	ʃ i m i	shimi				Quechua
3487		s i m i	4220	mouth	Apurimac	simi	boca	s i m i	simi				Quechua
3488		s i m i	4220	mouth	Arma	simi	boca	s i m i	simi				Quechua
3489		s i m i	4220	mouth	Atalla	simi	boca	s i m i	simi				Quechua
3490		s i m i	4220	mouth	Ayacucho	simi	boca	s i m i	simi				Quechua
3491		ʃ i m i	4220	mouth	Bobonaza	shimi	boca	ʃ i m i	shimi				Quechua
3492		ʃ i m i	4220	mouth	Cacra-Hongos	shimi	boca	ʃ i m i	shimi				Quechua
3493		ʃ i m i	4220	mouth	Chachapoyas	shimi	boca	ʃ i m i	shimi				Quechua
3494		ʃ i m i	4220	mouth	Chacpar	šimi	boca	ʃ i m i	šimi				Quechua
3495		ʃ i m i	4220	mouth	Chetilla	šimi	boca	ʃ i m i	šimi				Quechua
3497		s i m i	4220	mouth	Curva	simi	boca	s i m i	simi				Quechua
3498		s i m i	4220	mouth	Cuzco	simi	boca	s i m i	simi				Quechua
3500		ʃ i m i	4220	mouth	Huallaga	šimi	boca	ʃ i m i	šimi				Quechua
3501		ʃ i m i	4220	mouth	Huanca	shimi	boca	ʃ i m i	shimi				Quechua
3503		ʃ i m i	4220	mouth	Huangascar	shimi	boca	ʃ i m i	shimi				Quechua
3504		ʃ i m i	4220	mouth	HuarazHuailas	shimi	boca	ʃ i m i	shimi				Quechua
3505		ʃ i m i	4220	mouth	Imbabura	shimi	boca	ʃ i m i	shimi				Quechua
3506		ʃ i m i	4220	mouth	Inkawasi	šimi	boca	ʃ i m i	šimi				Quechua
3510		ʃ i m i	4220	mouth	Lamas	shimi	boca	ʃ i m i	shimi				Quechua
3511		ʃ i m i	4220	mouth	Laraos	šimi	boca	ʃ i m i	šimi				Quechua
3512		ʃ i m i	4220	mouth	Lincha-Tana	shimi	boca	ʃ i m i	shimi				Quechua
3513		s i m i	4220	mouth	Maragua	simi	boca	s i m i	simi				Quechua
3514		ʃ i m i	4220	mouth	Napo	shimi	boca	ʃ i m i	shimi				Quechua
3515		ʃ i m i	4220	mouth	Pacaraos	shimi	boca	ʃ i m i	shimi				Quechua
3516		ʃ i m i	4220	mouth	Pastaza	shimi	boca	ʃ i m i	shimi				Quechua
3517		s i m i	4220	mouth	Pocona	simi	boca	s i m i	simi				Quechua
3519		s i m i	4220	mouth	Puno	simi	boca	s i m i	simi				Quechua
3520		s i m i	4220	mouth	Putumayo	simi	boca	s i m i	simi				Quechua
3521		ʃ i m i	4220	mouth	SanPedro	shimi	boca	ʃ i m i	shimi				Quechua
3522		s i m i	4220	mouth	Santiagueno	simi	boca	s i m i	simi				Quechua
3525		ʃ i m i	4220	mouth	Serena	šimi	boca	ʃ i m i	šimi				Quechua
3527		s i m i	4220	mouth	Taquile	simi	boca	s i m i	simi				Quechua
3528		ʃ i m i	4220	mouth	Tarma	šimi	boca	ʃ i m i	šimi				Quechua
3529		ʃ i m i	4220	mouth	Troje	šimi	boca	ʃ i m i	šimi				Quechua
3531		ʃ i m i	4220	mouth	Wari	shimi	boca	ʃ i m i	shimi				Quechua
3532		ʃ i m i	4220	mouth	Yanac	šimi	boca	ʃ i m i	šimi				Quechua
7437		ʃ i m i	4220	mouth	Azuay	shimi	boca	ʃ i m i	shimi				
7651		ʃ i m i	4220	mouth	Jauja	shimi		ʃ i m i	shimi				
#
5267		s u t - i	4269	name	Apuri	suti	nombre	s u t i	suti				Quechua
